"Site_id","Longitude","Latitude","year","min_date","max_date","avg_salinity..ppt.","std_deviation_salinity..ppt.","min_salinity..ppt.","max_salinity..ppt.","avg_adj_water_elev_datum.ft.","std_deviation_adj_water_elev_datum.ft.","min_adj_water_elev_datum.ft.","max_adj_water_elev_datum.ft.","avg_adj_water_elev_to_marsh.ft.","std_deviation_adj_water_elev_to_marsh..ft.","min_adj_water_elev_to_marsh.ft.","max_adj_water_elev_to_marsh.ft.","avg_water_temperature..C.DegC.","std_deviation_water_temperature..C.DegC.","min_temperature..C.DegC.","max_temperature..C.DegC.","percent_salinity_complete","percent_water_level_complete","GEOID"
"CRMS0161-H01",-89.1667,29.29369,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",8.87124865153249,6.25632493297605,0.67,26.42,0.561329385690768,0.540979792482545,-1.39,1.97,1.06332938424768,0.540979791752878,-0.888,2.472,20.1141657808753,4.99242059488376,10.27,28.53,21.21005,21.21005,"GEOID12A  "
"CRMS0162-H01",-89.13457,29.16377,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.418405068162669,0.53721649603362,0.12,3.17,NA,NA,NA,NA,NA,NA,NA,NA,20.3128159368577,8.03279139411926,7.81,33.16,74.79452,0,"GEOID99   "
"CRMS0162-H01",-89.13457,29.16377,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",2.64454256383486,2.84560391803981,0.18,18.58,0.345683876364289,0.513126987070395,-1.25,1.71,0.601683877161965,0.513126987892096,-0.994,1.966,18.2543931072173,6.18709437687328,7.09,28.68,25.20548,25.20548,"GEOID12A  "
"CRMS0163-H01",-89.42106,29.21672,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",3.33530452109742,2.56792369642747,0.17,17.18,0.350257510460583,0.51435206244908,-0.61,1.69,-0.066742489239868,0.51435206154555,-1.027,1.273,18.8035265115952,6.18737319431066,5.81,30.59,23.24201,23.93836,"GEOID12A  "
"CRMS0163-H01",-89.42106,29.21672,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.454233708048708,0.844261649112358,0.07,13.23,1.66806099013679,0.467487559121267,0.8,3.24,0.430988894348018,0.467589464074283,-0.44,2.01,20.9633481771024,8.31922789459957,2.35,34.45,70.23973,64.76028,"GEOID99   "
"CRMS0164-H01",-90.17072,29.19444,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",19.8337889978038,2.76510404360124,14.61,25.69,0.699546227041448,0.533367344762249,-0.87,2.14,0.328546228899815,0.533367346184852,-1.241,1.769,20.0643335105476,5.63997811378482,8.42,30.08,20.12557,20.12557,"GEOID12A  "
"CRMS0164-H01",-90.17072,29.19444,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",17.6866768423682,3.23642393613513,10.04,26.25,1.14637001864402,0.518305029382418,-0.42,2.58,0.21387727019438,0.518613788227839,-1.35,1.65,24.2386612662867,6.20332796381428,6.06,35.31,74.7831,74.7831,"GEOID99   "
"CRMS0171-H01",-89.79467,29.32313,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",14.3178024529681,5.57287398934119,2.7,31.32,1.38045398784942,0.551567896030538,-0.16,3.02,0.100453989567176,0.551567895985052,-1.44,1.74,23.6406869623477,6.48942944438792,4.48,36.34,74.54338,74.68037,"GEOID99   "
"CRMS0171-H01",-89.79467,29.32313,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",22.571394947128,3.1862737370267,13.66,28.03,0.351390398654115,0.602085121550522,-1.12,1.81,0.000390398340443979,0.602085121793418,-1.471,1.459,19.2239492755869,5.64557392797267,5.91,31.27,25.20548,25.20548,"GEOID12A  "
"CRMS0172-H01",-89.73854,29.31451,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",13.1059996897497,4.71012607963599,4.95,29.68,1.36314760598977,0.538138315150134,0.15,3.08,0.192142527067954,0.538102591030161,-1.02,1.91,24.1465301010364,6.33427398342343,6.46,37.58,72.96803,74.16666,"GEOID99   "
"CRMS0172-H01",-89.73854,29.31451,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",20.9786289954086,3.73016384835577,4.46,26.58,0.352410022042064,0.579506182451021,-0.99,1.76,0.23441002276463,0.579506183737858,-1.108,1.642,19.3180917207153,5.7146526653192,6.07,31.37,24.64612,25.05708,"GEOID12A  "
"CRMS0173-H01",-89.73043,29.45324,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",11.8024142703221,4.80037013090557,4.12,24.8,1.1670571848356,0.615548007271303,-0.45,2.78,0.227057185364717,0.615548007597971,-1.39,1.84,23.9948854444211,6.28641408041914,4.53,35.11,74.23516,53.29909,"GEOID99   "
"CRMS0173-H01",-89.73043,29.45324,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",16.6189432650232,4.13538607063785,8.73,24.04,0.205362517174335,0.689608458260344,-1.47,1.86,-0.0116374826649475,0.689608457271825,-1.687,1.643,18.8084265469095,5.70546489392054,5.08,30.28,24.95434,25.03425,"GEOID12A  "
"CRMS0174-H01",-89.76549,29.39727,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",12.1649356387416,5.43800093778172,2.67,31.11,1.35213312867861,0.576660995272313,-0.43,2.95,0.361169089379492,0.576631801399743,-1.42,1.96,23.8887986523806,6.46069257361624,3.87,35.74,74.49772,74.60046,"GEOID99   "
"CRMS0174-H01",-89.76549,29.39727,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",19.0021055008184,3.7042153790521,10.06,27.55,0.21738300806437,0.66444458030909,-1.56,1.74,0.00338300756677674,0.664444582338768,-1.774,1.526,18.9706521731788,5.42045384487143,4.86,31.38,25.10274,25.12557,"GEOID12A  "
"CRMS0175-H01",-90.14221,29.29008,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",13.4704211984856,1.80189703780571,10.09,23.32,0.635964672637098,0.537820680734079,-0.81,2.13,0.31196467390354,0.537820681388679,-1.134,1.806,18.7642255479443,5.7858209207421,5.62,31.04,25.20548,25.20548,"GEOID12A  "
"CRMS0175-H01",-90.14221,29.29008,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",13.9762346949707,2.60821026797919,7.78,23.25,1.17046938675304,0.543094817777055,-0.46,2.5,0.141110543806271,0.543485666552633,-1.49,1.47,23.3479047589562,6.55239839717505,5.2,35.75,67.12329,67.12329,"GEOID99   "
"CRMS0176-H01",-89.79645,29.40881,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",11.4659133284092,4.94521984582497,3.87,28.76,1.3602466662433,0.554495912048267,-0.54,3.08,-0.0997533331631372,0.554495911925477,-2,1.62,24.7461850007375,5.95255507541053,9.7,35.41,68.49315,68.49315,"GEOID99   "
"CRMS0176-H01",-89.79645,29.40881,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",19.3821567665899,3.75731041362242,9.65,27.26,0.206497507412907,0.670340377725346,-2.02,1.71,-0.141502491862897,0.670340376826817,-2.368,1.362,19.132519261352,5.10545403725942,9.2,29.73,25.19406,25.19406,"GEOID12A  "
"CRMS0178-H01",-90.04584,29.28779,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",16.3337545338748,3.8020760656609,7.07,26.86,0.630566123101111,0.567088284170767,-0.94,2.12,-0.147433876728705,0.56708828409553,-1.718,1.342,18.7234193963417,5.40389834720603,8.34,28.93,25.20548,25.20548,"GEOID12A  "
"CRMS0178-H01",-90.04584,29.28779,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",14.2059462747294,4.26509569538761,4.56,28.52,0.950927960358035,0.546619362180992,-0.73,2.59,-0.211652930370806,0.54688426492151,-1.9,1.43,23.6343421871991,6.35071355471423,8.51,33.56,74.79452,74.79452,"GEOID99   "
"CRMS0179-H01",-89.69833,29.39606,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",11.9444594075368,5.95829763532057,1.96,27.65,1.19088182348461,0.604663329014736,-0.86,2.94,0.126855243996639,0.604626024835282,-1.93,1.87,22.8925664490838,6.52609663056626,6.72,35.84,63.56164,63.56164,"GEOID99   "
"CRMS0179-H01",-89.69833,29.39606,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",20.2102200706199,3.14845419169695,10.68,26.3,0.296452829487762,0.642842196727391,-2.24,1.64,0.042452830655512,0.642842198663775,-2.494,1.386,17.7316620821481,5.17270535152882,5.28,28.31,16.59817,9.075342,"GEOID12A  "
"CRMS0181-H01",-89.69707,29.33468,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",12.3429843961785,5.76674748047332,2.72,28.95,1.13415018362938,0.562126112834692,-0.52,2.77,0.11809207047467,0.562217342727738,-1.53,1.75,22.8915807861551,6.48107081983356,4.04,35.32,65.10274,65.2169,"GEOID99   "
"CRMS0181-H01",-89.69707,29.33468,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",22.0530924486234,3.07281564418259,12.51,30.09,0.164638706153054,0.617432309290862,-1.36,1.66,-0.313361293823798,0.617432310868352,-1.838,1.182,18.2145679547607,5.25690087566763,6.31,30.02,22.59132,22.59132,"GEOID12A  "
"CRMS0185-H01",-90.0772,29.79261,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.319456523837711,0.0453059271905492,0.2,0.55,0.804927536002968,0.508761295323225,-0.47,2,1.10992753642368,0.508761296355663,-0.165,2.305,17.1655117739802,4.98292806378524,8.43,28.54,25.20548,25.20548,"GEOID12A  "
"CRMS0185-H01",-90.0772,29.79261,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.282625152104021,0.0871823976524626,0.12,1.01,1.4792078740088,0.491963902574183,-0.08,2.59,0.129206349087597,0.491965343839111,-1.43,1.24,22.0852548873759,5.88135097681668,9.85,31.91,74.79452,74.79452,"GEOID99   "
"CRMS0188-H01",-90.13484,29.79279,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.881951996111783,0.0640913213356446,0.57,0.98,0.578229166049362,0.497439467710101,-0.68,1.75,NA,NA,NA,NA,18.0278713754986,3.94827532173045,12.01,26.31,25.20548,25.20548,"GEOID12A  "
"CRMS0188-H01",-90.13484,29.79279,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.828461537535629,0.123135332371974,0.38,1.21,1.2191373507668,0.495291759222146,-0.37,2.26,NA,NA,NA,NA,21.993962147297,5.56387647815221,10.33,30.6,74.79452,74.6347,"GEOID99   "
"CRMS0188-M01",-90.13558,29.79357,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",1.16163497839285,0.259126668958378,0.77,1.37,0.578229166049362,0.497439467710101,-0.68,1.75,0.454773550274431,0.279655499381259,-0.17,1.37,20.8295607186746,1.523642750019,17.93,22.61,25.20548,25.20548,"GEOID12A  "
"CRMS0188-M01",-90.13558,29.79357,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",1.16569445276763,0.209669263697465,0.61,1.58,1.2191373507668,0.495291759222146,-0.37,2.26,0.408189486750897,0.35455049198682,-0.55,1.35,18.9911446683427,2.55964056629684,15.77,22.75,74.79452,74.6347,"GEOID99   "
"CRMS0189-H01",-90.2646,29.80879,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.398163912319766,0.0173051314350722,0.23,0.44,1.45068528710595,0.220453667897417,0.95,2.28,NA,NA,NA,NA,18.7903647623656,5.04455470283657,11.36,25.19,74.79452,74.79452,"GEOID99   "
"CRMS0189-H01",-90.2646,29.80879,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.399913948042777,0.00857504377723523,0.3,0.41,1.0496376755013,0.19413991868658,0.69,1.89,NA,NA,NA,NA,17.5370788012726,3.74214546681072,11.13,23.09,25.20548,25.20548,"GEOID12A  "
"CRMS0189-M01",-90.26377,29.80907,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.264397646101408,0.0364112780291189,0.06,0.32,1.0496376755013,0.19413991868658,0.69,1.89,0.057187500263841,0.0491782698654403,-0.09,0.16,16.8844927726448,4.07693821353262,9.59,23.84,25.20548,25.20548,"GEOID12A  "
"CRMS0189-M01",-90.26377,29.80907,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.201245420427893,0.0425862809088415,0.01,0.26,1.45068528710595,0.220453667897417,0.95,2.28,0.12415509089177,0.172681986266561,-0.24,0.96,19.6676617837505,4.88669296695708,9.53,27.52,74.79452,74.79452,"GEOID99   "
"CRMS0190-H01",-90.26474,29.53986,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.644146154523169,0.637764007503293,0.14,3.8,1.23472404794674,0.50952508710057,-0.45,2.36,NA,NA,NA,NA,23.7002843621491,6.4597659194631,9.24,33.89,74.66895,74.66895,"GEOID99   "
"CRMS0190-H01",-90.26474,29.53986,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",1.45036231915372,0.377620140687637,0.71,2.57,0.475067934411092,0.497421620923666,-0.58,1.89,NA,NA,NA,NA,18.6517119506995,5.06468702945533,9.86,28.02,25.20548,25.20548,"GEOID12A  "
"CRMS0190-M01",-90.26157,29.52604,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",1.67455163938196,0.17831761527279,1.28,1.9,0.47494336165822,0.497499899866559,-0.58,1.89,0.072631340324575,0.257704666880131,-0.31,1.25,20.6303532598675,3.09373984378943,15.53,25.04,25.20548,25.19406,"GEOID12A  "
"CRMS0190-M01",-90.26157,29.52604,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",2.14162546761962,0.454395086935004,1.09,2.76,1.23475374695046,0.509608855865662,-0.45,2.36,0.0970344928889825,0.284672851204298,-0.41,1.08,20.7398260147726,3.72078056379062,15.29,27.4,74.79452,74.6347,"GEOID99   "
"CRMS0192-H01",-90.51794,29.86249,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.0670222831595466,0.0187219687889286,0.04,0.15,1.63544718861143,0.449560492755763,0.26,3.13,NA,NA,NA,NA,23.802938036284,6.89990086680566,8.83,37.35,74.79452,74.79452,"GEOID99   "
"CRMS0192-H01",-90.51794,29.86249,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.106376812221361,0.0432085088780877,0.06,0.28,0.617038043478227,0.466857938217613,-0.25,1.76,NA,NA,NA,NA,18.1491938406143,5.52749030660717,8.33,29.3,25.20548,25.20548,"GEOID12A  "
"CRMS0192-M01",-90.54169,29.85351,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.075697496953285,0.0264289743957726,0.03,0.17,1.63577298804084,0.449382621007566,0.26,3.13,0.309099511150726,0.165702772910091,0,0.79,18.36482905934,4.7608093188147,9.61,24.19,74.79452,74.72603,"GEOID99   "
"CRMS0192-M01",-90.54169,29.85351,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.059832427433044,0.0129835211379562,0.04,0.1,0.617038043478227,0.466857938217613,-0.25,1.76,-0.0295153983052064,0.310937152181479,-0.33,0.74,13.8810959842758,5.00200818509955,4.41,22.24,25.20548,25.20548,"GEOID12A  "
"CRMS0194-W01",-90.94046,29.99168,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",NA,NA,NA,NA,1.37613677338738,0.213178362256003,0.73,1.62,-0.0328632248859756,0.213178363135531,-0.679,0.211,NA,NA,NA,NA,0,25.20548,"GEOID12A  "
"CRMS0194-W01",-90.94046,29.99168,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",NA,NA,NA,NA,4.04172619322135,0.455471182485805,2.64,5.48,0.409580280671694,0.455712122494709,-1,1.84,NA,NA,NA,NA,0,74.79452,"GEOID99   "
"CRMS0197-W01",-90.94585,29.91164,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",NA,NA,NA,NA,3.00815781286857,0.549450300022324,1.48,4.45,0.726071427660961,0.549626269052597,-0.81,2.17,NA,NA,NA,NA,0,74.79452,"GEOID99   "
"CRMS0197-W01",-90.94585,29.91164,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",NA,NA,NA,NA,1.18543025230368,0.127107855081281,0.83,1.46,-0.137569746143434,0.127107856939157,-0.493,0.137,NA,NA,NA,NA,0,25.20548,"GEOID12A  "
"CRMS0200-W01",-90.982,29.96975,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",NA,NA,NA,NA,2.8448526263237,0.461029843995129,1.87,4.27,-0.0276358609571298,0.46140560353324,-1,1.4,NA,NA,NA,NA,0,74.36073,"GEOID99   "
"CRMS0200-W01",-90.982,29.96975,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",NA,NA,NA,NA,1.49380893628435,0.0995809411857983,1.29,1.69,0.362808939144791,0.09958094907138,0.159,0.559,NA,NA,NA,NA,0,18.64155,"GEOID12A  "
"CRMS0206-H01",-90.66666,29.85058,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.0533928566359857,0.0227805925100287,0,0.37,1.51994963320511,0.432964469234944,0.07,2.29,0.874833638777545,0.433112652934774,-0.58,1.64,23.1184966421535,6.0849759805165,9.79,32.77,74.79452,74.79452,"GEOID99   "
"CRMS0206-H01",-90.66666,29.85058,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.0714719199686838,0.0171207539205368,0.05,0.18,0.475738223998106,0.422546274351799,-0.36,1.25,0.343738224284185,0.422546274684572,-0.492,1.118,17.4150045488192,5.15001929430447,8.62,28.12,25.20548,25.20548,"GEOID12A  "
"CRMS0209-H01",-89.7912,29.49007,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",14.5161103565183,3.50541424007418,7.6,20.96,0.177952791550216,0.667968461055342,-1.74,1.77,-0.424047207959395,0.667968460776968,-2.342,1.168,18.6257820555569,5.60518177679657,6.32,29.62,25.03425,25.1484,"GEOID12A  "
"CRMS0209-H01",-89.7912,29.49007,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",11.0228752959294,3.20587850097682,4.41,20.61,1.34525897525581,0.562651308032009,-0.53,2.81,0.445258975594473,0.562651308120177,-1.43,1.91,24.0519461587272,6.4518526311939,7.34,35.01,74.60046,74.71461,"GEOID99   "
"CRMS0211-H01",-90.46285,29.79218,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.169284419470426,0.0711994135333708,0.1,0.48,0.642078804179513,0.4776113722534,-0.34,1.77,NA,NA,NA,NA,18.2377853302852,5.39209388440003,8.79,28.85,25.20548,25.20548,"GEOID12A  "
"CRMS0211-H01",-90.46285,29.79218,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.0845122881332639,0.0246682315928825,0.05,0.2,1.53005953024151,0.472849808070798,0.15,2.51,NA,NA,NA,NA,23.828194163734,6.75547769288148,9.4,34.83,74.7831,74.7831,"GEOID99   "
"CRMS0211-M01",-90.4752,29.77713,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.138623188982002,0.00987494677839381,0.12,0.15,0.642084277133273,0.477719543539758,-0.34,1.77,-0.165326088698972,0.0253419321106017,-0.22,-0.06,18.451399480951,3.30023120637614,13.64,24.91,25.20548,25.19406,"GEOID12A  "
"CRMS0211-M01",-90.4752,29.77713,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.169833638058277,0.0716172933126033,0.08,0.61,1.53012978814907,0.472893260148247,0.15,2.51,-0.173208180527284,0.0457415098172984,-0.27,-0.06,19.9872771609252,4.41307433942962,12.27,26.27,74.79452,74.76028,"GEOID99   "
"CRMS0217-H01",-90.87728,29.9166,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.064438405681226,0.0123148472929983,0.05,0.11,-0.272124093842517,0.351453669829466,-1.03,0.29,0.0878759054281492,0.35145366849753,-0.67,0.65,16.7793161253566,4.75097085927519,7.94,26.02,25.20548,25.20548,"GEOID12A  "
"CRMS0217-H01",-90.87728,29.9166,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.0395039678394899,0.0152218016950721,0.01,0.11,2.0924056321878,0.737797235123147,0.45,3.71,1.15436925287542,0.737914942965142,-0.49,2.77,22.2546199670787,5.79330535290888,9.45,32.2,74.79452,58.36758,"GEOID99   "
"CRMS0218-H01",-90.69949,29.76871,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.0572826085608803,0.00933433877213938,0.04,0.08,0.785869566494248,0.33482206515306,0.08,1.42,1.72886955613891,0.334822052755876,1.023,2.363,16.6263858740744,4.55846956294706,7.73,24.89,25.20548,25.20548,"GEOID12A  "
"CRMS0218-H01",-90.69949,29.76871,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.0499310772591749,0.020499671243652,0.01,0.17,2.01168134721624,0.363938112502208,0.97,2.97,1.5735153619453,0.363932573702551,0.53,2.54,21.2544893619411,4.99162800443592,9.21,28.55,72.87671,58.32192,"GEOID99   "
"CRMS0219-M01",-90.31887,29.8065,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.421983686667206,0.0199309104230127,0.35,0.48,1.01048186226154,0.162571546407323,0.82,1.75,0.657168477976128,0.153340613054939,0.46,1.39,20.7254845888718,1.82501393278633,17.05,22.77,25.20548,21.08448,"GEOID12A  "
"CRMS0219-M01",-90.31887,29.8065,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.469191082586081,0.0247185741442726,0.36,0.55,1.49379178824779,0.19256445874614,1.09,2.16,0.562300059712413,0.191555602288142,0.18,1.24,19.3650824260945,2.46981634976904,16.4,23.03,74.79452,74.7831,"GEOID99   "
"CRMS0219-W01",-90.31884,29.8065,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",NA,NA,NA,NA,1.01048186226154,0.162571546407323,0.82,1.75,NA,NA,NA,NA,NA,NA,NA,NA,0,21.08448,"GEOID12A  "
"CRMS0219-W01",-90.31884,29.8065,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",NA,NA,NA,NA,1.49376068448918,0.192566220028247,1.09,2.16,NA,NA,NA,NA,NA,NA,NA,NA,0,74.79452,"GEOID99   "
"CRMS0220-H01",-90.06866,29.56546,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",2.89275428665882,2.06232890996747,0.34,11.44,1.16543040211484,0.471199792919215,0.13,2.42,-0.00457264945594428,0.47120319731115,-1.04,1.25,24.017669742863,6.79062511292421,6.39,38.05,72.61416,74.79452,"GEOID99   "
"CRMS0220-H01",-90.06866,29.56546,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",4.96556184998765,1.67298186822835,1.6,11.45,0.509768757773998,0.536373116579899,-0.57,2.04,-0.0692312421957637,0.536373118949499,-1.149,1.461,18.4011420346252,5.96731308948474,4.79,30.34,24.17808,24.1895,"GEOID12A  "
"CRMS0224-H01",-89.91702,29.5003,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",7.97486772545904,2.72540739377269,2.68,18.63,1.384257552711,0.49092957447789,0.33,2.92,0.12722410695556,0.490921245731019,-0.93,1.67,24.6610365280496,5.73398166576321,7.85,39.42,69.0411,70.65069,"GEOID99   "
"CRMS0224-H01",-89.91702,29.5003,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",11.0244308971171,2.51356840693094,1.83,18.89,0.512177621742932,0.551255115886126,-0.53,2.09,-0.160822377582929,0.55125511546675,-1.203,1.417,19.6411127973863,5.44474632684257,2.67,31.05,22.46575,22.75114,"GEOID12A  "
"CRMS0225-H01",-90.00852,29.56267,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",3.37133375770664,2.21914069337281,0.43,14.65,1.35279211527106,0.471835757905458,0.17,2.58,0.419912403480883,0.47181448606054,-0.76,1.65,24.4849106631008,6.26050394377615,8.96,35.23,71.55251,72.97945,"GEOID99   "
"CRMS0225-H01",-90.00852,29.56267,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",5.13786617148743,1.60067993799035,2.24,13.55,0.531205706418356,0.533495302951399,-0.62,1.99,-0.108794293179079,0.533495301476836,-1.26,1.35,18.7339354237497,5.6489224013944,6.8,30.43,24.39498,24.80594,"GEOID12A  "
"CRMS0226-H01",-89.8849,29.51255,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",8.43566338548515,3.17883531680956,3.24,21.42,1.12564712090596,0.538979922429182,-0.66,2.61,-0.341363961424134,0.538967845663769,-2.13,1.14,23.0773178189379,6.60856683566805,8.02,34.17,63.75571,63.85845,"GEOID99   "
"CRMS0226-H01",-89.8849,29.51255,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",11.6409892195301,2.65597554149965,6.67,22.27,0.308257287683341,0.629388237946196,-1.49,1.83,-0.444742711833401,0.629388238469475,-2.243,1.077,16.4518487837916,6.317939857315,0,28.2,18.00228,18.0137,"GEOID12A  "
"CRMS0232-H01",-90.01254,29.49772,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",8.27074728603812,3.64639689965241,1.67,21.07,0.420697463643433,0.581976510538227,-1.19,1.97,-0.164302535362262,0.581976509642462,-1.775,1.385,18.3709420313438,5.77180366901576,6.02,29.98,25.20548,25.20548,"GEOID12A  "
"CRMS0232-H01",-90.01254,29.49772,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",5.42686793074645,3.87591223424232,0.36,23.29,1.09854023422489,0.528988534795704,-0.71,2.41,0.15249045664161,0.528985768293072,-1.65,1.47,23.9094053882592,6.73236463868163,4.37,35.96,74.68037,74.76028,"GEOID99   "
"CRMS0234-H01",-90.10279,29.7965,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",0.125153985812558,0.0513291743455768,0.05,0.23,1.36397191779553,0.110379885402697,1.17,1.7,1.49097192584388,0.110379874095684,1.297,1.827,16.1054846005163,4.72595085350604,8.13,25.25,25.20548,25.20548,"GEOID12A  "
"CRMS0234-H01",-90.10279,29.7965,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",0.0968055557055906,0.0640402302360684,0.03,0.34,1.84374542195937,0.150449636161554,1.51,2.34,1.81668345424573,0.150406678992957,1.48,2.31,19.8444810734564,5.61871942673071,6.69,28.03,74.79452,74.79452,"GEOID99   "
"CRMS0237-H01",-89.94734,29.47552,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",7.49202225635859,3.35239571357268,1.3,19.67,1.1465160789784,0.561070875694744,-0.56,2.61,0.0334839205592757,0.561064104323312,-1.68,1.5,23.8282776480981,6.36821796363472,4.52,34.77,72.81963,74.54338,"GEOID99   "
"CRMS0237-H01",-89.94734,29.47552,2013,"10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM",10.5629999977892,3.2471786677195,4,22.4,0.54524241016581,0.636694790671471,-1.32,2.13,-0.134757588768153,0.636694789109408,-2,1.45,18.6474091044339,5.43757685585126,8.1,29,25.11415,25.19406,"GEOID12A  "
"CRMS0241-W01",-90.50809,29.71299,2013,"1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM",NA,NA,NA,NA,2.15895451674458,0.232511570540739,1.72,2.9,1.18995420931314,0.23249635261378,0.75,1.93,NA,NA,NA,NA,0,74.79452,"GEOID99   "
