EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
715143,LOWER ST. BERNARD (ZONE), ,06/20/2017,0,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,118836,Z,70,LIX,0,0,River/Stream Gage, , , , , , , , , , , , ,"The National Ocean Service gauge at Shell Beach reported a maximum water level of 4.8 ft MHHW, which was 6.07 ft above the predicted level.  Tides were at least 1.5 feet above normal from 6/20 through 6/22 at this gauge. The elevated water levels resulted in moderate impacts to areas outside the federal levee system. Maximum inundation of 2 to 3 feet was reported on some low lying roadways and property, though no homes or businesses suffered flooding.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",253
713956,LOWER PLAQUEMINES (ZONE), ,06/20/2017,800,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,69,LIX,0,0,C-MAN Station, , , , , , , , , , , , ,"Frequent tropical storm force gusts and a few instances of sustained tropical storm force winds were reported at the Southwest Pass C-Man station (BURL1). Several tropical storm force gusts were also reported by the Boothville-Venice ASOS (KBVE) and the Pilottown site (PILL1).  The highest gust reported by BURL1 was 47 knots at noon CST on June 20, though the anemometer height is 38 meters.  At KBVE the highest gust reported was 42 knots at 1:28pm CST on June 20.  The emergency manager reported some light roof damage near Point-A-La-Hache from the strong winds.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",254
715112,LOWER JEFFERSON (ZONE), ,06/20/2017,900,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,68,LIX,0,0,C-MAN Station, , , , , , , , , , , , ,"Frequent tropical storm force gusts and a few instances of sustained tropical storm force winds affected the parish - especially at Grand Isle.  A maximum wind gust of 43 kts, or 49 mph, was reported by the Grand Isle C-Man station (GISL1) at 6 pm CST on the 20th.  The same station also reported maximum sustained winds of 34 kts, or 39 mph, at 5:42 pm CST on the 20th.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",255
713973,LOWER ST. BERNARD (ZONE), ,06/20/2017,900,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,70,LIX,0,0,C-MAN Station, , , , , , , , , , , , ,"Frequent tropical storm force gusts and a few instances of sustained tropical storm force winds were reported at the Shell Beach C-Man station (SHBL1). There was a defined lull in the winds from around 1 am CST June 21 through 12 pm CST June 21. The highest gust reported by SHBL1 was 46 knots at 6:12 pm CST on June 21, though it should be noted the anemometer height is 15.6 meters.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",256
715402,ST. JOHN THE BAPTIST (ZONE), ,06/20/2017,1200,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,118836,Z,58,LIX,0,0,River/Stream Gage, , , , , , , , , , , , ,"The National Ocean Service gauge at the Bonnet Carre Floodway near the St. Charles and St. John the Baptist Parish line reported a maximum water level of 3.67 ft MHHW, which was 4.37 ft above the predicted level. The elevated water levels resulted in minor impacts. Low lying roads near Frenier, including Old US Highway 51, were inundated with up to 1 foot of water.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",257
713948,ORLEANS (ZONE), ,06/20/2017,1500,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,62,LIX,0,0,ASOS, , , , , , , , , , , , ,"Frequent tropical storm force wind gusts with a few instances of sustained tropical storm force winds were reported at Lakefront Airport KNEW as well as a WeatherFlow site at Lakefront Airport.  The highest gust reported was 43 knots at 11:08 pm CST on June 21. The strong winds downed a few trees along Highway 11 between Highway 90 and I-10, and also downed power lines along General Degaulle.  At the peak, there were approximately 7100 homes without power.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",258
713967,UPPER PLAQUEMINES (ZONE), ,06/20/2017,1800,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,63,LIX,0,0,ASOS, , , , , , , , , , , , ,Frequent tropical storm force wind gusts were reported at the Belle Chasse Naval Air Station ASOS (KNBG).  The highest gust reported was 37 knots at 8:43 pm CST on June 20.,"Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",259
713966,UPPER ST. BERNARD (ZONE), ,06/20/2017,1800,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,64,LIX,0,0,ASOS, , , , , , , , , , , , ,"Frequent tropical storm force gusts were reported across the parish. A maximum gust of 37 knots, or 43 mph, was measured by the Belle Chasse NAS ASOS (KNBG) at 8:43 pm CST on the 21st.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",260
715140,LOWER PLAQUEMINES (ZONE), ,06/20/2017,1800,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,118836,Z,69,LIX,0,0,River/Stream Gage, , , , , , , , , , , , ,"The USGS gauge at Little Lake near Cutoff rose to a maximum of 3.62 ft NAVD88 at 1:15 pm CST on June 21. Tides were at least 1.5 feet above normal from 6/20 through 6/22. The elevated water levels led to moderate impacts to areas outside of the federal levee system. Low lying roads in the lower portion of the parish, including old Highway 1 through Leeville and near Port Fourchon were inundated with up to 2 feet of water.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",261
715066,ST. CHARLES (ZONE), ,06/20/2017,2100,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,60,LIX,0,0,Emergency Manager, , , , , , , , , , , , ,"Frequent tropical storm force wind gusts affected the parish. The strong winds produced isolated damage, including a few downed power poles and power lines.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",262
713950,UPPER JEFFERSON (ZONE), ,06/20/2017,2100,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,61,LIX,0,0,ASOS, , , , , , , , , , , , ,Frequent tropical storm force wind gusts were reported at New Orleans International Airport (KMSY).  The highest gust reported was 39 knots at 12:17 am CST on June 21.  The strong winds downed a tree on Lakeshore Drive in Metairie.,"Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",263
713978,ST. JOHN THE BAPTIST (ZONE), ,06/20/2017,2300,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,58,LIX,0,0,ASOS, , , , , , , , , , , , ,A few tropical storm force wind gusts were reported at the Frenier Landing C-Man (FREL1).  The highest gust reported was 39 knots at 11:36 pm CST on June 20.,"Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",264
715401,ST. TAMMANY (ZONE), ,06/21/2017,0,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,118836,Z,40,LIX,0,0,River/Stream Gage, , , , , , , , , , , , ,"A USGS gauge at the Rigolets reported a maximum water level of 5.42 ft NAVD88 at 6:15 pm CST on the 21st, and the USGS gauge at Bayou Liberty near Slidell reported a maximum water level of 4.93 ft at 8:45 pm CST on the 21st.  Farther into Lake Pontchartrain, the US COE gauge at Mandeville reported a maximum water level of 4.29 ft NAVD88 at 6:00 pm CST on the 21st. The elevated water levels resulted in moderate impacts mainly to low lying roads from Slidell to Madisonville. Water rose high enough to enter a few businesses along the Mandeville lakefront.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",265
