"Site_id","Marsh_Class","Basin","Longitude","Latitude","veg_year","Percent_Cover_Tree.m...","Percent_Cover_Shrub.m...","Percent_Cover_Herb.m...","Percent_Cover_Carpet.m...","Avg_Height_Tree.m.","Avg_Height_Shrub.m.","Avg_Height_Herb.m.","Avg_Height_Carpet.m.","Volume_Tree.m...","Volume_Shrub.m...","Volume_Herb.m...","Volume_Carpet.m...","Volume_Vegetation.m...","VVI","year","min_date","max_date","avg_salinity..ppt.","std_deviation_salinity..ppt.","min_salinity..ppt.","max_salinity..ppt.","avg_adj_water_elev_datum.ft.","std_deviation_adj_water_elev_datum.ft.","min_adj_water_elev_datum.ft.","max_adj_water_elev_datum.ft.","avg_adj_water_elev_to_marsh.ft.","std_deviation_adj_water_elev_to_marsh..ft.","min_adj_water_elev_to_marsh.ft.","max_adj_water_elev_to_marsh.ft.","avg_water_temperature..C.DegC.","std_deviation_water_temperature..C.DegC.","min_temperature..C.DegC.","max_temperature..C.DegC.","percent_salinity_complete","percent_water_level_complete","GEOID"
"CRMS0171_2012","Saline","Barataria",-89.79605,29.32377,2012,0,0.068,2.72,0,0,0.1524,0.6339,0,0,0.0756,1.7567,0,1.8323,31.6925,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",20.4612805386217,6.46187047943655,3.51,31.2,1.34802051247567,0.589318986410269,-0.07,6.66,0.0680205126064286,0.589318985454469,-1.35,5.38,23.5989757391754,5.90085396459463,2.36,35.71,100,100,"GEOID99   "
"CRMS0172_2012","Saline","Barataria",-89.73433,29.31653,2012,0,0,2.44,0,0,0,0.8839,0,0,0,2.1628,0,2.1628,41.1662,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",19.2893016715122,5.94499680077068,5.14,30.44,1.37153332406953,0.573416245297531,0.15,6.75,0.200588235035504,0.573374152913138,-1.02,5.58,23.9756297500239,5.9048145161193,3.88,36.81,97.59132,99.16666,"GEOID99   "
"CRMS0173_2012","Saline","Barataria",-89.72993,29.4543,2012,0,0,2.66,0,0,0,0.8229,0,0,0,2.2414,0,2.2414,47.4241,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",14.1200917290296,4.61251265696629,2.84,29.16,1.21245419837658,0.620021594895087,-0.45,7.83,0.272454199072504,0.620021595289443,-1.39,6.89,23.551482644436,5.76228142977058,3.89,34.72,98.32192,95.95891,"GEOID99   "
"CRMS0174_2012","Saline","Barataria",-89.76302,29.3963,2012,0,0,3,0,0,0,0.7802,0,0,0,2.3638,0,2.3638,48.8335,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",16.354950203811,5.32059220627373,5.2,30.49,1.35115788198141,0.637952815151899,-0.42,8.27,0.360122062460722,0.637953781936261,-1.41,7.28,23.6168517201138,5.94674313560459,2.76,36.11,99.71461,100,"GEOID99   "
"CRMS0175_2012","Saline","Barataria",-90.13792,29.2874,2012,0,0,2.58,0,0,0,0.666,0,0,0,1.7107,0,1.7107,26.4097,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",16.8734069169544,3.79060231881175,4.12,25.04,1.21417171863187,0.552570978533414,-0.61,5.69,0.184089255219547,0.552923805127562,-1.64,4.66,24.193911471231,6.04472349087064,4.72,36.12,94.121,94.13242,"GEOID99   "
"CRMS0176_2012","Saline","Barataria",-89.79333,29.41078,2012,0,0,2.16,0,0,0,0.5577,0,0,0,1.324,0,1.324,18.8927,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",16.2235134414096,5.85969240233837,4.53,28.94,1.27207044076943,0.566421768169118,-0.56,3.43,-0.188743454917045,0.566738267171929,-2.02,1.97,22.5403154126994,5.65136153564485,7.51,35.16,80.70776,71.95206,"GEOID99   "
"CRMS0178_2012","Saline","Barataria",-90.04698,29.28748,2012,0,0,1.724,0,0,0,0.3871,0,0,0,0.8957,0,0.8957,10.5927,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",18.0482628694484,5.55601476798389,1.65,31.32,0.954832034404412,0.574390892565558,-0.76,5.58,-0.208627538424833,0.574824051898684,-1.93,4.41,22.9470570930075,5.79812572503182,8.25,33.64,89.37215,89.37215,"GEOID99   "
"CRMS0179_2012","Saline","Barataria",-89.69845,29.39623,2012,0,0,2.88,0,0,0,0.9479,0,0,0,2.7565,0,2.7565,57.5601,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",16.4834377127393,5.34867913099601,2.39,28.33,1.21525962059977,0.668704590626605,-1.08,7.81,0.151120473606759,0.668701663249484,-2.14,6.75,23.6580129905541,6.2102616716509,4.82,36.14,100,100,"GEOID99   "
"CRMS0181_2012","Saline","Barataria",-89.70033,29.33823,2012,0,0,2.48,0,0,0,0.8473,0,0,0,2.0951,0,2.0951,39.099,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",18.2690279209648,6.06804588151838,4.2,30.67,1.20369708527289,0.645294397626349,-0.44,7.91,0.187649598257378,0.645252672776923,-1.46,6.9,23.532060834318,5.87542163642104,4.11,34.83,100,95.19407,"GEOID99   "
"CRMS0188_2012","Intermediate","Barataria",-90.13549,29.79541,2012,0.04,0.032,3.42,0,0.4877,0.1189,1.1033,0,0.1951,0.038,3.7794,0,4.0125,58.155,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",1.17447290774469,0.238210230834187,0.66,4.76,1.21637585254933,0.5082604200181,-0.38,4.34,NA,NA,NA,NA,21.1799544771295,4.37337286177573,10.75,29.21,100,100,"GEOID99   "
"CRMS0189_2012","Fresh","Barataria",-90.26049,29.80993,2012,0,0,3.48,0,0,0,0.9357,0,0,0,3.268,0,3.268,46.8473,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.444883849757716,0.0819228722353326,0.24,0.6,1.34922131214067,0.362193507852866,0.81,4.43,NA,NA,NA,NA,19.7808629466536,4.20659383730812,11.66,25.31,100,100,"GEOID99   "
"CRMS0190_2012","Intermediate","Barataria",-90.26049,29.52686,2012,0,0.02,2.94,0,0,0.1463,0.9936,0,0,0.0293,2.99,0,3.0193,44.662,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",1.50997153816504,0.968984081872909,0.37,6.52,1.19816825966027,0.515936599624603,-0.26,5.89,NA,NA,NA,NA,23.1136350321205,5.45161958282422,8.63,33.7,100,100,"GEOID99   "
"CRMS0192_2012","Fresh","Barataria",-90.54175,29.85348,2012,0,0,3.28,0,0,0,1.0241,0,0,0,3.3491,0,3.3491,48.0435,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.158963789113512,0.115544378672029,0.04,0.61,1.57501366418054,0.535217994921012,0.16,3.81,-0.0339906832683392,0.342756740669953,-0.98,1.03,23.1334570763296,5.89946453840437,8.75,35.31,100,100,"GEOID99   "
"CRMS0209_2012","Saline","Barataria",-89.79173,29.49057,2012,0,0,3.32,0,0,0,0.637,0,0,0,2.0993,0,2.0993,38.4399,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",11.4639415851346,4.40960326499255,2.91,21,1.0731254446205,0.607614164391546,-0.96,3.02,0.173125444882644,0.607614162996506,-1.86,2.12,22.1082906005729,5.52472403361643,4.09,33.11,80.13699,80.17123,"GEOID99   "
"CRMS0211_2012","Fresh","Barataria",-90.47925,29.7809,2012,0,0.08,3.16,0.06,0,0.1433,0.8976,0.0046,0,0.1146,2.8284,0.0027,2.9458,42.4209,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.213806216032938,0.15234321683256,0.05,1.48,1.51814414181861,0.542026334377893,-0.1,4.52,-0.744907692160744,0.334299729265719,-1.58,0.12,23.3356962282158,5.90808998701939,9.16,34.41,100,100,"GEOID99   "
"CRMS0219_2012","Fresh","Barataria",-90.32299,29.80267,2012,0,0,3.18,0,0,0,1.1003,0,0,0,3.4972,0,3.4972,50.1121,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.543490440745877,0.0278791934432162,0.49,0.58,1.49494141257234,0.364753876849057,1.17,4.22,0.47097937443347,0.256139247616509,-0.09,1.98,19.6138194495429,2.19083639238718,16.55,22.55,100,51.63242,"GEOID99   "
"CRMS0220_2012","Brackish","Barataria",-90.07299,29.56315,2012,0,0.016,3.16,0,0,0.1219,0.9875,0,0,0.0195,3.1381,0,3.1576,60.421,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",5.19801104266913,3.54160880162593,0.48,19.78,1.11928042764491,0.537294335573367,-0.22,6.84,-0.0507207104108518,0.537295488439972,-1.39,5.67,23.6173176836484,6.16821430197645,0.43,36.79,99.23516,100,"GEOID99   "
"CRMS0224_2012","Saline","Barataria",-89.91673,29.49782,2012,0,0,3.12,0,0,0,0.9631,0,0,0,3.007,0,3.007,68.0007,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",9.82402278675976,4.59402831909112,0.56,25.81,1.37279170025723,0.607127492413954,0.33,9.08,0.115837629948141,0.607148213757397,-0.93,7.82,24.2634112855657,5.16073037884716,7.27,35.75,93.21918,95.19407,"GEOID99   "
"CRMS0225_2012","Brackish","Barataria",-90.01048,29.56315,2012,0,0,1.86,0,0,0,1.0363,0,0,0,1.9019,0,1.9019,29.1292,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",5.73936742632706,3.94691242352243,0.46,30.2,1.28905459393108,0.461453162747714,-0.31,2.8,0.356073114108946,0.461502416460016,-1.24,1.86,23.7007162602404,5.80022307921906,5.78,34.19,97.99087,94.30366,"GEOID99   "
"CRMS0226_2012","Saline","Barataria",-89.88548,29.51234,2012,0,0,3.66,0,0,0,1.0089,0,0,0,3.7215,0,3.7215,82.8359,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",9.33678894854489,4.49473699328041,2.26,28.29,1.17339097412333,0.533901462776716,-0.64,6.33,-0.293663388971704,0.533954415789785,-2.11,4.87,23.5446452683726,5.92260173827697,0,33.39,98.33334,96.38128,"GEOID99   "
"CRMS0232_2012","Saline","Barataria",-90.01048,29.49783,2012,0,0,2.98,0,0,0,0.7955,0,0,0,2.381,0,2.381,48.7427,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",7.60964131550488,4.49476134934995,0.56,23.54,1.06506554919704,0.508523956592749,-0.63,2.54,0.119000970865535,0.508492676430122,-1.58,1.6,23.2515223158699,6.07153940447063,3.7,35.49,95.15982,94.0411,"GEOID99   "
"CRMS0237_2012","Saline","Barataria",-89.94798,29.47605,2012,0,0,3.16,0,0,0,0.957,0,0,0,3.026,0,3.026,69.8425,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",9.77918210923604,4.78612782642541,0.77,30.89,1.15966713959159,0.565177543802425,-0.57,7.59,0.0466098078956584,0.565149391925535,-1.68,6.47,23.5736730721634,5.6974788223971,6.21,33.59,99.79452,96.36987,"GEOID99   "
"CRMS0248_2012","Brackish","Barataria",-90.07299,29.59944,2012,0,0,3.3,0,0,0,0.762,0,0,0,2.5425,0,2.5425,54.0503,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",4.80671137399218,3.71719983826438,0.49,25.3,1.24158937290083,0.532472166571379,-0.14,6.38,0.0696427345354369,0.532472998870803,-1.31,5.21,23.2027675327599,5.70127295970945,0,34.34,83.41325,99.69178,"GEOID99   "
"CRMS0251_2012","Brackish","Barataria",-90.01048,29.5196,2012,0,0,3,0,0,0,0.7894,0,0,0,2.3871,0,2.3871,47.7155,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",7.53745855901948,4.92330617103869,0.65,31.15,1.13498527112625,0.471858688326756,0.04,4.88,0.22995993861525,0.471868503767768,-0.86,3.97,23.9310047661123,5.59589740489227,5.93,35.41,95.71918,96.88356,"GEOID99   "
"CRMS0253_2012","Brackish","Barataria",-90.07299,29.55589,2012,0,0,3.64,0,0,0,0.9144,0,0,0,3.349,0,3.349,65.5595,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",5.48585817265923,4.08653407343365,0.47,26.19,1.07184914764491,0.527107467055467,-0.06,6.87,-0.0571787737842117,0.527105808533155,-1.19,5.74,23.9092154472536,5.86548854092273,6.48,34.58,96.90639,98.5274,"GEOID99   "
"CRMS0258_2012","Saline","Barataria",-89.82298,29.52686,2012,0,0,3,0,0,0,0.776,0,0,0,2.3594,0,2.3594,47.5429,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",8.45702271344898,4.2538403061888,0.7,21.58,1.18921405538849,0.453486453315644,-0.23,2.61,0.141243025038896,0.453463177183473,-1.28,1.562,23.8222427256687,5.91923407900636,4.3,35.9,92.44292,96.15297,"GEOID99   "
"CRMS0260_2012","Brackish","Barataria",-89.85423,29.53411,2012,0,0,3.04,0,0,0,0.8747,0,0,0,2.6608,0,2.6608,56.6597,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",8.35573413986757,4.49796921177664,0.4,22.67,1.22554138595847,0.603302900808544,-0.64,8.25,-0.00348829129875335,0.60331902609401,-1.87,7.02,23.591898912642,6.12527939692505,3.13,34.47,100,98.47032,"GEOID99   "
"CRMS0261_2012","Intermediate","Barataria",-90.10424,29.59944,2012,0,0.076,3.14,0,0,0.3627,0.9205,0,0,0.0947,2.9101,0,3.0048,49.8943,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",2.93311055657954,2.76299490898383,0.25,23.86,1.18783474487437,0.523151152208296,-0.36,5.87,0.0707701987037587,0.523146981509927,-1.48,4.75,23.7998053039463,6.04548218805539,2.08,36.11,100,99.74886,"GEOID99   "
"CRMS0263_2012","Brackish","Barataria",-89.88548,29.55589,2012,0,0,2.68,0,0,0,0.774,0,0,0,2.1404,0,2.1404,40.5871,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",7.54929962470175,4.46701108067388,0.4,21.54,1.19198827600346,0.495319030939177,-0.58,7.03,-0.0219570168567169,0.495319112925215,-1.79,5.81,23.5431203665134,6.05070925744694,1.1,36.4,100,99.32648,"GEOID99   "
"CRMS0268_2012","Fresh","Barataria",-90.60425,29.79541,2012,0,0.0133,2.5556,0,0,0.1693,0.9991,0,0,0.0203,2.5772,0,2.5975,38.1258,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.0971664391262525,0.0641746427089,0.03,0.35,1.54117941737976,0.585905926440541,0.27,3.38,NA,NA,NA,NA,21.983510918196,5.03010342800635,10.43,31.8,100,100,"GEOID99   "
"CRMS0272_2012","Saline","Barataria",-89.69798,29.41799,2012,0,0,2.82,0,0,0,1.082,0,0,0,3.0625,0,3.0625,67.9186,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",15.4425955887299,4.89609235086848,4.97,24.82,1.25050166335576,0.622542405240476,-0.32,6.44,0.524633222447856,0.622576458446654,-1.04,5.71,23.7916656992955,5.79091750716633,5.8,35.14,98.8242,99.44064,"GEOID99   "
"CRMS0273_2012","Fresh","Barataria",-90.32299,29.81718,2012,0,0,3.34,0,0,0,0.8839,0,0,0,2.9631,0,2.9631,42.7425,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.260596539586857,0.0923479418955154,0.06,0.88,1.20697404329944,0.522719785759857,-0.34,4.25,NA,NA,NA,NA,22.3689287351563,5.55934011805842,9.73,31.91,100,100,"GEOID99   "
"CRMS0276_2012","Saline","Barataria",-89.94798,29.62121,2012,0,0,3.52,0,0,0,0.893,0,0,0,3.1491,0,3.1491,69.8921,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",6.3557337183479,3.7230297610923,0.62,14.6,1.37190223056882,0.393014321176149,0.41,6.71,0.171900903144465,0.393015495400628,-0.79,5.51,24.9732798730948,5.22292800938282,4.82,36.46,87.2831,85.93607,"GEOID99   "
"CRMS0278_2012","Intermediate","Barataria",-90.22924,29.80993,2012,0,0,3.08,0,0,0,0.9814,0,0,0,3.057,0,3.057,44.6354,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.761406284764806,0.234163051788481,0.18,1.55,1.14332877904625,0.439705565602133,0.26,4.55,NA,NA,NA,NA,20.579458111568,5.47192538732739,7.05,29.96,100,100,"GEOID99   "
"CRMS0282_2012","Saline","Barataria",-89.76048,29.49783,2012,0,0,2.94,0,0,0,0.772,0,0,0,2.2796,0,2.2796,44.744,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",11.6346433133289,4.56452289895708,2.4,22.8,1.26587751331774,0.649525257353993,-0.75,8.9,0.135877513593587,0.649525257217315,-1.88,7.77,23.6971191407129,5.81601006245653,8.3,33.2,99.05251,99.90868,"GEOID99   "
"CRMS0287_2012","Intermediate","Barataria",-90.01048,29.68654,2012,0,0,3.34,0,0,0,0.7833,0,0,0,2.6285,0,2.6285,38.3902,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",1.33089034952646,1.14341367374455,0.15,7.32,1.30420712976668,0.330677994664244,0.78,7.09,NA,NA,NA,NA,23.4366981700058,6.13575617738756,2.34,37.06,90.26256,90.27397,"GEOID99   "
"CRMS0290_2012","Fresh","Terrebonne",-91.04176,29.4833,2012,0,0,2.996,0.02,0,0,0.7818,0.0061,0,0,2.3555,0.0012,2.3567,34.9074,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.208604064611852,0.0677023989481949,0.12,0.9,1.55334371644017,0.302097668194002,0.59,2.58,NA,NA,NA,NA,22.6711912255598,4.89722277849287,9.72,30.83,76.95205,76.95205,"GEOID99   "
"CRMS0292_2012","Saline","Terrebonne",-90.22924,29.14218,2012,0,1.36,0.756,0,0,0.6401,0.3658,0,0,1.585,0.4568,0,2.0418,43.5392,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",26.214378907335,3.55096397417812,10.19,33.44,1.03599225724275,0.596023520456589,-0.67,5.83,-0.0494386885341901,0.596214289062073,-1.75,4.74,24.1038483465829,6.48772401698796,3.33,38.96,100,100,"GEOID99   "
"CRMS0293_2012","Brackish","Terrebonne",-91.19802,29.24379,2012,0,0,3.48,0,0,0,0.7163,0,0,0,2.495,0,2.495,51.6298,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",11.2401297934354,4.30458355797968,1.66,23.88,0.980720710089925,0.463553470017448,-1,2.33,-0.434994875862609,0.463693961148902,-2.41,0.91,23.7724866254121,6.42499792694951,4.67,36.21,100,100,"GEOID99   "
"CRMS0294_2012","Fresh","Terrebonne",-90.94801,29.41798,2012,0,0,2.72,0.08,0,0,1.21,0.01,0,0,3.2848,0.004,3.2888,47.4428,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.31223348705586,0.46086225719495,0.1,6.3,1.33976879123861,0.330618170643166,0.04,2.38,NA,NA,NA,NA,23.4589646934648,5.77326831168584,8.5,33.4,100,100,"GEOID99   "
"CRMS0296_2012","Fresh","Terrebonne",-90.91676,29.41798,2012,0,0,2.7,0,0,0,0.7101,0,0,0,1.9122,0,1.9122,28.6196,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.310859616025968,0.455744579689019,0.11,6.38,1.47988267477421,0.459105813906568,-0.38,3.42,NA,NA,NA,NA,23.4619184773291,5.64711344884413,9.41,33.16,100,100,"GEOID99   "
"CRMS0301_2012","Fresh","Terrebonne",-91.22927,29.50508,2012,0.02,0.06,3.28,0,0.762,0.2743,0.8778,0,0.1524,0.1646,2.8692,0,3.1862,45.8088,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.216542002183178,0.103673125371432,0.08,1.19,1.41473059987766,0.503248230441744,-0.07,3.26,NA,NA,NA,NA,21.8462071312311,6.61459410766387,8.24,33.65,99.20091,99.15525,"GEOID99   "
"CRMS0302_2012","Saline","Terrebonne",-90.91699,29.14783,2012,0,0,1.82,0,0,0,0.4115,0,0,0,0.7041,0,0.7041,5.9381,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",20.9524456290277,5.33372322006229,1.17,31.14,1.10512125627293,0.676818723467062,-1.72,3.64,-0.0132346576565163,0.677077813068559,-2.84,2.52,23.7622122252624,5.97356418136464,8.7,35.1,100,100,"GEOID99   "
"CRMS0303_2012","Saline","Terrebonne",-91.07301,29.24379,2012,0,0,2.76,0,0,0,0.5974,0,0,0,1.6702,0,1.6702,25.4137,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",13.5589855503096,5.40853869782554,1.33,24.94,1.00514938201203,0.669075386950863,-1.56,3.01,-0.252287653826959,0.669345481998633,-2.82,1.75,23.528716045515,6.55126764458243,3.84,37.46,92.38585,92.46575,"GEOID99   "
"CRMS0305_2012","Intermediate","Terrebonne",-91.19802,29.38895,2012,0,0.008,2.6,0,0,0.2438,0.9768,0,0,0.0195,2.655,0,2.6745,37.0482,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",3.13234282541418,3.95251684500345,0.14,21.53,0.926063331947119,0.729324489092657,-1.61,3.6,-0.447456429419997,0.729401644288567,-2.99,2.23,23.3769100189752,6.1822657523002,6.27,35.18,100,100,"GEOID99   "
"CRMS0307_2012","Brackish","Terrebonne",-90.82301,29.25105,2012,0,0,3.16,0,0,0,0.8452,0,0,0,2.6741,0,2.6741,57.7457,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",11.3840050262405,4.30264986514534,0.17,20.86,1.18356783865441,0.586785855201229,-0.76,3.9,0.120326632995017,0.586983310831153,-1.82,2.84,23.7261822131388,5.66208320180236,5.03,33.83,99.98859,99.95434,"GEOID99   "
"CRMS0309_2012","Brackish","Terrebonne",-91.19802,29.25105,2012,0,0,2.62,0,0,0,0.7315,0,0,0,1.9214,0,1.9214,33.1876,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",10.6653917719227,4.74670037923363,1.21,23.54,0.867373035327101,0.599240959152859,-1.17,2.66,-0.428112046894486,0.599344619065338,-2.47,1.37,24.1967179560562,5.94990614914481,7.87,36.09,95.71918,100,"GEOID99   "
"CRMS0310_2012","Saline","Terrebonne",-90.29328,29.29463,2012,0,0,1.56,0,0,0,1.1186,0,0,0,1.3606,0,1.3606,19.233,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",19.1703149985571,2.88950606457326,5.05,25.53,1.19602031463575,0.625431993916704,-0.6,7.25,0.306750741278758,0.625709449380761,-1.49,6.36,23.9897375016473,6.26407007475959,2.01,36.39,100,100,"GEOID99   "
"CRMS0311_2012","Saline","Terrebonne",-90.79176,29.21476,2012,0,0,2.92,0,0,0,0.7699,0,0,0,2.2942,0,2.2942,46.2643,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",16.7519726526635,4.41222073912218,4.1,25.96,1.14700626695661,0.570568008370614,-0.61,3.72,0.254772649668688,0.570714035782805,-1.5,2.83,24.0060239320195,5.70244845879036,4.81,34.73,100,100,"GEOID99   "
"CRMS0312_2012","Intermediate","Terrebonne",-90.3855,29.50508,2012,0,0,2.38,0.064,0,0,0.7711,0.0055,0,0,1.8294,0.0016,1.8309,29.6032,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",4.75191348622342,1.52825180348933,1.03,11.64,1.29326141996668,0.495406181919249,0.01,6.34,NA,NA,NA,NA,23.7215158466202,6.00242375332377,4.78,34.81,94.73744,94.71461,"GEOID99   "
"CRMS0315_2012","Brackish","Terrebonne",-90.573,29.40347,2012,0,0,2.06,0,0,0,0.6675,0,0,0,1.5313,0,1.5313,24.2209,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",9.55291598672949,2.40799507706923,0.48,15.46,1.58383978494897,0.580639949001818,0.45,6.25,0.310646968323669,0.580836004203933,-0.82,4.98,24.4781332085245,5.45845298864567,6.83,37.36,91.1758,89.6347,"GEOID99   "
"CRMS0318_2012","Saline","Terrebonne",-90.32546,29.29465,2012,0,0,2.02,0,0,0,0.6522,0,0,0,1.3587,0,1.3587,19.1822,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",20.438173437204,2.96379881446088,1.34,26.47,1.28399689885754,0.592305826331359,0.1,6.88,0.314678981720953,0.592609688919514,-0.87,5.91,24.088872864456,6.31921629471849,2.92,37.83,89.121,88.36758,"GEOID99   "
"CRMS0319_2012","Saline","Terrebonne",-90.32471,29.32367,2012,0,0,1.98,0,0,0,0.704,0,0,0,1.3904,0,1.3904,17.645,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",18.0226252273349,2.94088650076047,7.78,24.41,1.15467554545653,0.589009465172954,-0.73,6.65,0.188382285621648,0.589321064455827,-1.7,5.69,23.8144239465178,5.86232868605105,7.58,35.21,100,100,"GEOID99   "
"CRMS0322_2012","Saline","Terrebonne",-91.10454,29.24379,2012,0,0,2.86,0,0,0,0.658,0,0,0,1.8764,0,1.8764,31.1903,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",14.0735933842108,5.10927790991321,0.71,23.53,0.991860835044997,0.516925199427329,-0.73,2.7,-0.120322514621954,0.51701709378755,-1.84,1.59,23.8491686653838,6.02080072545628,3.41,35.44,100,100,"GEOID99   "
"CRMS0326_2012","Brackish","Terrebonne",-91.07301,29.27282,2012,0,0,2.78,0,0,0,0.752,0,0,0,2.0938,0,2.0938,38.4643,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",8.94143386626108,4.99464245129194,0.9,19.8,1.02107393152833,0.542128774953523,-0.65,2.93,-0.21212458663161,0.542194861676285,-1.883,1.7,22.7496424816801,5.61077867255414,3.7,33.67,86.22147,86.31278,"GEOID99   "
"CRMS0327_2012","Fresh","Terrebonne",-91.07301,29.44702,2012,0,0.14,3.38,0,0,0.201,1.008,0,0,0.2814,3.3188,0,3.6002,51.4352,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.337575307731066,0.427656555955955,0.1,5.8,1.31354197222095,0.392773346601746,-0.42,2.71,NA,NA,NA,NA,23.2257880693632,6.2013140272331,9.34,34.2,84.13242,85.53653,"GEOID99   "
"CRMS0329_2012","Fresh","Terrebonne",-91.10426,29.4833,2012,0,0,3.38,0,0,0,0.4846,0,0,0,1.6422,0,1.6422,25.973,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.389109339452177,0.66181005662924,0.12,9.63,1.32273348387785,0.432884347581213,-0.52,2.86,NA,NA,NA,NA,23.0288519358581,5.81088638747912,10.13,32.26,100,100,"GEOID99   "
"CRMS0331_2012","Fresh","Terrebonne",-90.54175,29.58492,2012,0,0.28,3.32,0,0,0.762,0.9083,0,0,0.5304,3.0358,0,3.5661,50.9014,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",0.284870218903756,0.244643690359229,0.09,1.36,1.55316143002504,0.442852545217457,0.22,3.65,NA,NA,NA,NA,22.0630897009959,4.86180951101706,11.58,32.16,100,100,"GEOID99   "
"CRMS0332_2012","Saline","Terrebonne",-91.04176,29.30185,2012,0,0,3.1,0,0,0,0.9311,0,0,0,2.9528,0,2.9528,60.852,2012,"1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM",7.92733037218669,5.20883289130248,0.33,22.99,1.10615209417837,0.567838207453098,-0.96,3.1,-0.350457650209813,0.568017575991305,-2.41,1.64,23.6719250859241,5.81767345698905,7.03,33.52,100,100,"GEOID99   "
